Transaction_ID,Product_Category,Location,Order_Size,Price,Coupon,Return_Last_Year,returned
TX7941,Electronics,rural,3,57.92,yes,3,0
TX9770,Books,city,2,36.89,yes,0,0
TX2506,Electronics,rural,4,58.73,no,1,0
TX4708,Home,rural,2,39.7,yes,9,0
TX2853,Fashion,rural,6,38.63,no,0,0
TX8818,Home,city,3,47.28,yes,1,0
TX9071,Home,rural,1,65.83,yes,6,0
TX9393,Home,city,4,58.34,yes,0,0
TX6435,Electronics,rural,6,67.11,no,0,0
TX646,Sports,rural,4,70.6,yes,10,0
TX8755,Home,city,4,58.64,yes,0,0
TX864,Fashion,rural,6,36.12,no,0,0
TX39,Home,city,6,40.26,no,0,0
TX8421,Fashion,rural,5,58.67,yes,0,0
TX7859,Fashion,rural,2,39.43,no,0,0
TX9433,Beauty,city,4,49.11,no,4,1
TX2319,Fashion,rural,4,38.79,no,0,0
TX9415,Electronics,rural,1,68.83,no,0,0
TX7623,Fashion,rural,6,59.89,yes,0,0
TX1978,Books,city,4,39.59,yes,0,0
TX9067,Books,rural,6,37.88,no,5,0
TX3379,Home,city,3,60.39,yes,0,1
TX3534,Home,city,6,38.98,no,0,0
TX627,Fashion,rural,2,37.6,no,0,0
TX5055,Home,city,6,36.35,no,0,0
TX1453,Electronics,rural,6,67.49,no,0,1
TX4146,Fashion,rural,4,56.93,yes,0,0
TX45,Beauty,city,6,42.28,no,5,0
TX2350,Books,city,6,39.34,yes,0,1
TX4049,Fashion,rural,3,58.67,yes,0,0
TX1233,Sports,city,5,40.67,yes,6,0
TX4442,Beauty,city,4,38.56,no,5,0
TX1985,Beauty,city,4,47.47,yes,6,0
TX9058,Electronics,rural,4,39.02,no,3,0
TX2620,Books,city,1,39.42,yes,0,0
TX9835,Home,city,6,57.36,yes,0,0
TX1871,Home,city,5,38.9,no,0,0
TX2464,Home,city,4,40.49,no,0,0
TX505,Home,city,3,37.76,no,0,0
TX6128,Fashion,rural,2,59.01,yes,0,0
TX7284,Sports,city,6,37.78,no,4,0
TX2252,Books,city,5,39.71,yes,0,1
TX635,Home,rural,2,39.62,yes,9,0
TX9989,Sports,city,4,40.68,yes,6,1
TX5660,Beauty,city,6,39.73,no,5,1
TX4235,Fashion,rural,5,40.27,no,0,0
TX4066,Fashion,rural,3,58.82,yes,0,1
TX6683,Home,city,5,35.58,no,0,0
TX7072,Home,city,5,40.73,no,0,1
TX3799,Books,rural,6,48.64,no,4,0
TX5434,Books,rural,3,57.59,yes,5,1
TX9698,Beauty,city,1,48.57,no,4,0
TX3179,Books,city,4,37.32,yes,0,0
TX7733,Home,city,5,39.15,no,0,0
TX1183,Home,city,2,51.19,yes,1,0
TX1806,Books,city,3,38.96,yes,0,1
TX2499,Electronics,rural,6,38.94,yes,5,1
TX3163,Home,city,2,58.7,yes,0,0
TX5550,Books,city,5,37.94,yes,0,0
TX2787,Fashion,rural,2,49.71,yes,1,1
TX966,Home,city,2,60.1,yes,0,0
TX7685,Home,city,2,39.7,no,0,0
TX4601,Sports,city,2,47.46,no,3,0
TX7212,Home,city,6,58.83,yes,0,1
TX3651,Home,city,4,37.27,no,0,0
TX7851,Electronics,rural,6,68.93,no,0,0
TX3484,Fashion,rural,4,59.97,yes,0,0
TX8421,Home,city,5,39.1,no,0,0
TX1894,Books,city,5,39.49,yes,0,0
TX9259,Books,city,4,37.39,yes,0,0
TX6617,Books,rural,6,60.25,yes,5,0
TX856,Beauty,city,6,38.26,yes,7,0
TX8007,Fashion,rural,2,40.5,no,0,0
TX6091,Home,city,3,37.77,no,0,0
TX9349,Fashion,rural,4,55.54,yes,0,0
TX139,Electronics,rural,3,49.72,yes,4,1
TX6034,Home,city,6,61.84,yes,0,0
TX1233,Fashion,rural,5,57.75,yes,0,1
TX6507,Sports,city,3,50.08,no,3,0
TX5393,Home,rural,3,48.35,no,6,0
TX9513,Books,city,4,36.14,yes,0,1
TX5081,Fashion,rural,4,63.08,yes,0,0
TX710,Beauty,city,5,48.55,no,4,0
TX4984,Home,city,4,50.0,yes,1,1
TX6114,Sports,rural,6,46.89,no,10,0
TX8393,Fashion,rural,6,48.57,yes,1,0
TX9874,Fashion,rural,4,39.21,no,0,0
TX8414,Home,city,4,55.03,yes,0,0
TX4487,Home,city,3,38.63,no,0,0
TX2380,Home,city,5,58.27,yes,0,0
TX7581,Home,city,5,40.58,no,0,1
TX8591,Fashion,rural,6,37.73,no,0,0
TX5298,Fashion,rural,6,56.05,yes,0,0
TX8353,Fashion,rural,5,48.58,yes,1,0
TX6492,Fashion,rural,6,57.65,yes,0,0
TX553,Books,city,4,38.49,yes,0,0
TX8647,Beauty,city,5,47.06,yes,6,1
TX3804,Fashion,rural,4,39.73,no,0,0
TX4506,Books,rural,4,59.27,no,3,0
TX7130,Electronics,rural,5,60.98,no,1,0
TX6609,Home,city,4,55.97,yes,0,0
TX9659,Home,city,6,57.86,yes,0,1
TX3190,Electronics,rural,6,69.16,no,0,0
TX1223,Sports,city,6,40.2,no,4,0
TX8626,Electronics,rural,6,39.1,yes,5,1
TX2272,Books,rural,2,57.59,no,3,0
TX1224,Home,city,6,59.19,yes,0,0
TX36,Home,city,5,62.65,yes,0,1
TX4279,Home,city,6,58.76,yes,0,0
TX6968,Books,rural,5,59.63,no,3,0
TX6826,Sports,city,1,61.44,no,2,1
TX3017,Home,city,4,39.75,no,0,0
TX5110,Electronics,rural,6,38.54,yes,5,1
TX533,Home,city,1,38.34,no,0,0
TX6592,Books,city,4,39.41,yes,0,0
TX7816,Home,rural,4,58.97,yes,7,0
TX8248,Fashion,rural,5,29.22,no,1,0
TX4816,Beauty,city,3,56.88,yes,5,0
TX4038,Home,rural,6,40.39,yes,9,0
TX1714,Sports,city,5,67.0,no,1,0
TX1114,Home,city,6,36.78,no,0,0
TX9433,Electronics,rural,4,69.44,no,0,0
TX269,Fashion,rural,6,59.4,yes,0,0
TX1224,Fashion,rural,6,40.99,no,0,0
TX8191,Books,city,4,37.46,yes,0,0
TX6785,Electronics,rural,4,40.59,yes,5,0
TX69,Home,city,6,36.04,yes,2,0
TX7113,Home,city,3,56.15,yes,0,0
TX9348,Books,rural,6,65.58,no,2,1
TX8108,Home,city,4,58.83,yes,0,0
TX8077,Home,rural,4,68.7,no,4,0
TX1031,Electronics,rural,6,49.42,no,2,0
TX701,Beauty,city,4,38.57,yes,7,1
TX7625,Beauty,city,4,58.05,yes,5,0
TX3638,Home,city,1,48.51,yes,1,1
TX6100,Electronics,rural,5,67.58,no,0,0
TX2630,Fashion,rural,5,56.89,yes,0,0
TX8971,Books,rural,6,51.75,yes,6,1
TX6262,Books,city,6,39.78,yes,0,0
TX5405,Books,city,6,38.84,yes,0,0
TX4958,Home,city,5,59.98,yes,0,1
TX2704,Fashion,rural,6,58.93,yes,0,0
TX8833,Fashion,rural,6,58.52,yes,0,0
TX3613,Home,city,6,60.21,yes,0,1
TX7739,Books,city,4,42.11,yes,0,1
TX2734,Home,city,6,38.81,no,0,1
TX4826,Sports,city,1,49.35,no,3,1
TX3646,Beauty,city,2,58.03,yes,5,0
TX3879,Fashion,rural,4,57.72,yes,0,0
TX5883,Home,city,3,60.66,yes,0,0
TX5935,Books,city,4,36.18,yes,0,0
TX6929,Fashion,rural,6,58.06,yes,0,1
TX3354,Beauty,rural,4,57.04,no,10,0
TX3594,Home,city,6,39.77,no,0,0
TX9818,Sports,city,4,51.82,yes,5,0
TX8626,Books,city,6,38.85,yes,0,0
TX9641,Home,city,2,50.26,yes,1,0
TX6853,Sports,rural,3,59.94,no,9,0
TX8341,Books,city,5,39.58,yes,0,0
TX832,Sports,city,3,49.31,no,3,0
TX1114,Fashion,rural,6,39.83,no,0,0
TX8117,Books,city,4,38.24,yes,0,0
TX4759,Home,city,5,41.01,no,0,0
TX8326,Home,city,3,60.62,yes,0,1
TX4584,Home,city,5,56.62,yes,0,0
TX783,Sports,city,4,48.87,no,3,0
TX3407,Home,city,6,35.94,no,0,0
TX3725,Home,city,6,60.47,yes,0,0
TX2704,Electronics,rural,6,60.65,yes,3,0
TX2271,Home,city,6,40.91,no,0,0
TX6218,Books,rural,4,45.97,no,4,0
TX6895,Fashion,rural,6,36.98,no,0,0
TX5442,Electronics,rural,6,29.91,no,4,0
TX2522,Beauty,city,5,49.57,no,4,0
TX1953,Home,city,3,40.14,no,0,0
TX5466,Sports,city,6,58.34,yes,4,0
TX7817,Fashion,rural,4,47.12,yes,1,0
TX1346,Home,city,4,38.34,no,0,0
TX9091,Books,city,4,39.22,yes,0,1
TX4498,Home,city,2,58.33,yes,0,0
TX5609,Fashion,rural,5,60.47,yes,0,0
TX2529,Home,city,6,56.89,yes,0,0
TX2901,Books,rural,4,57.78,yes,5,0
TX4217,Home,city,2,38.94,no,0,0
TX6397,Sports,city,6,31.92,yes,7,1
TX7460,Fashion,rural,5,58.89,yes,0,0
TX8330,Fashion,rural,1,60.02,yes,0,1
TX3177,Home,city,1,55.71,yes,0,0
TX4428,Sports,city,6,50.5,yes,5,0
TX6762,Sports,city,5,45.39,no,3,0
TX7904,Fashion,rural,4,36.74,no,0,0
TX9908,Home,city,6,58.59,yes,0,0
TX9266,Books,city,4,40.72,yes,0,0
TX588,Fashion,rural,5,59.14,yes,0,0
TX2712,Books,city,5,39.36,yes,0,0
TX3754,Beauty,city,4,58.86,no,3,0
TX2680,Home,city,6,48.96,yes,1,0
TX5466,Electronics,rural,6,58.51,no,1,0
TX670,Sports,city,5,68.04,no,1,1
TX4341,Home,city,6,51.96,yes,1,0
TX6319,Beauty,city,5,58.62,yes,5,0
TX1877,Home,city,5,39.28,no,0,1
TX8981,Home,city,5,58.58,yes,0,0
TX6883,Fashion,rural,6,39.78,no,0,1
TX7238,Sports,city,5,51.0,yes,5,0
TX5646,Home,rural,4,49.6,yes,8,0
TX1889,Fashion,rural,2,40.08,no,0,0
TX2508,Home,city,6,58.07,yes,0,1
TX1885,Home,city,6,59.11,yes,0,0
TX3385,Sports,city,1,50.81,no,3,0
TX6578,Fashion,rural,6,38.16,no,0,0
TX1449,Home,city,6,61.76,yes,0,0
TX685,Home,city,6,59.5,yes,0,0
TX7972,Fashion,rural,5,62.45,yes,0,0
TX476,Sports,city,3,50.51,no,3,0
TX1050,Fashion,rural,6,40.75,no,0,0
TX277,Electronics,rural,5,58.26,yes,3,0
TX564,Books,city,3,38.43,yes,0,0
TX6149,Books,city,5,20.72,no,0,0
TX4093,Electronics,rural,6,47.31,yes,4,0
TX5956,Home,city,6,57.89,yes,0,0
TX3535,Sports,city,6,38.42,no,4,0
TX3610,Electronics,rural,5,64.13,no,0,0
TX7044,Sports,rural,6,47.76,no,10,1
TX943,Books,rural,5,51.6,yes,6,0
TX2185,Home,rural,5,64.64,yes,7,1
TX6839,Home,city,3,60.26,yes,0,0
TX5055,Fashion,rural,6,40.39,no,0,0
TX1882,Fashion,rural,5,61.79,yes,0,0
TX6111,Home,city,6,60.95,yes,0,0
TX7846,Home,city,5,60.4,yes,0,1
TX3711,Electronics,rural,6,52.38,no,2,1
TX2416,Fashion,rural,6,41.54,no,0,1
TX737,Books,rural,5,52.34,no,4,0
TX3908,Books,rural,6,44.2,yes,7,0
TX5033,Home,city,4,42.6,no,0,0
TX447,Books,rural,6,57.89,no,3,1
TX2016,Home,city,5,43.76,no,0,0
TX8733,Home,rural,2,54.66,yes,8,0
TX6860,Fashion,rural,2,45.88,no,0,0
TX9961,Fashion,rural,4,59.81,yes,0,1
TX9847,Sports,city,3,80.73,no,0,1
TX4324,Fashion,rural,6,63.37,yes,0,0
TX913,Books,rural,6,43.1,no,5,0
TX757,Home,city,6,42.96,no,0,1
TX7395,Home,city,6,40.72,no,0,0
TX1470,Fashion,rural,4,63.57,yes,0,0
TX6592,Electronics,rural,4,53.25,no,2,0
TX8277,Fashion,rural,6,61.28,yes,0,1
TX3585,Home,city,5,41.96,no,0,0
TX2814,Books,city,4,42.12,yes,0,0
TX5543,Fashion,rural,5,39.84,no,0,0
TX3402,Fashion,rural,3,51.68,yes,1,0
TX7764,Electronics,rural,6,51.97,yes,4,0
TX6078,Electronics,rural,4,49.5,no,2,0
TX7894,Books,city,6,42.14,yes,0,0
TX494,Home,city,2,52.13,yes,1,0
TX4311,Books,city,4,41.3,yes,0,0
TX6247,Books,city,3,43.71,yes,0,0
TX2872,Fashion,rural,5,41.09,no,0,0
TX3176,Home,city,6,40.74,no,0,1
TX9015,Home,city,5,62.39,yes,0,0
TX418,Electronics,rural,4,51.45,no,2,1
TX2231,Home,city,3,40.46,no,0,1
TX8985,Fashion,rural,6,40.62,no,0,0
TX3124,Home,city,3,59.57,yes,0,0
TX152,Books,city,6,42.57,yes,0,0
TX5102,Electronics,rural,6,61.93,yes,3,1
TX6026,Books,city,6,42.98,yes,0,0
TX6979,Home,city,6,44.22,no,0,0
TX1581,Sports,city,6,65.55,yes,4,0
TX5700,Home,city,5,50.69,yes,1,0
TX5399,Home,city,2,50.35,yes,1,0
TX1158,Home,city,6,39.57,no,0,1
TX3534,Books,city,6,42.92,yes,0,1
TX3704,Fashion,rural,1,42.53,no,0,1
TX2266,Fashion,rural,5,42.19,no,0,0
TX3937,Beauty,city,6,61.18,yes,5,0
TX875,Electronics,rural,1,41.23,no,3,0
TX6159,Electronics,rural,6,71.65,no,0,0
TX9483,Books,city,6,41.73,yes,0,0
TX1374,Beauty,city,3,41.56,no,5,0
TX685,Home,city,6,42.01,no,0,0
TX9049,Home,city,6,51.85,yes,1,0
TX9460,Home,city,6,42.43,no,0,0
TX7828,Home,city,5,42.03,no,0,0
TX3407,Books,city,6,32.27,yes,1,0
TX6340,Home,city,4,62.75,yes,0,1
TX4252,Home,city,3,41.53,no,0,0
TX45,Home,city,6,53.23,yes,1,1
TX2712,Books,city,5,41.87,yes,0,0
TX4628,Fashion,rural,6,43.23,no,0,0
TX9464,Books,city,1,41.35,yes,0,0
TX2773,Electronics,rural,6,71.82,no,0,0
TX256,Fashion,rural,3,40.21,no,0,1
TX819,Sports,city,4,52.23,no,3,0
TX7205,Books,rural,3,42.46,no,5,1
TX3933,Home,rural,6,52.36,yes,8,1
TX8078,Books,city,5,41.89,yes,0,0
TX4448,Home,city,5,40.3,no,0,1
TX7399,Electronics,city,4,22.53,yes,0,0
TX8642,Books,city,1,43.6,yes,0,0
TX4743,Fashion,rural,2,42.88,no,0,0
TX6248,Fashion,rural,6,42.3,no,0,0
TX4459,Fashion,rural,6,52.59,yes,1,1
TX7387,Fashion,rural,5,41.41,yes,2,0
TX3653,Fashion,rural,2,41.65,no,0,1
TX442,Books,rural,4,39.59,yes,7,1
TX1455,Sports,city,6,60.7,yes,4,0
TX2980,Fashion,rural,4,40.94,no,0,0
TX7913,Sports,city,6,52.63,yes,5,0
TX1104,Electronics,rural,6,43.25,yes,5,1
TX379,Beauty,city,5,32.9,no,6,0
TX7745,Fashion,rural,4,63.65,yes,0,1
TX3725,Home,city,6,41.98,no,0,1
TX2905,Home,city,6,41.65,no,0,0
TX1517,Home,city,6,42.69,no,0,0
TX5865,Home,rural,5,70.63,no,4,0
TX9629,Home,city,4,42.29,yes,2,0
TX7618,Fashion,rural,4,38.92,no,0,1
TX2656,Fashion,rural,4,41.68,no,0,1
TX4528,Books,city,2,41.24,yes,0,0
TX9423,Home,city,3,58.95,yes,0,0
TX4941,Home,rural,3,70.98,no,4,0
TX2388,Books,city,5,40.43,yes,0,0
TX7017,Books,rural,5,50.54,no,4,0
TX8833,Home,city,6,41.31,no,0,0
TX152,Fashion,rural,6,60.63,yes,0,0
TX9101,Fashion,rural,5,39.73,no,0,0
TX4621,Books,city,6,43.75,yes,0,1
TX5999,Home,city,6,62.7,yes,0,0
TX1088,Electronics,rural,2,72.08,no,0,1
TX8191,Home,city,4,42.28,no,0,0
TX3711,Home,rural,6,62.15,no,5,0
TX1362,Sports,rural,5,61.44,no,9,0
TX3311,Fashion,rural,2,52.31,yes,1,0
TX502,Fashion,rural,5,42.66,no,0,0
TX4529,Books,rural,6,44.1,no,5,0
TX1589,Fashion,rural,6,61.35,yes,0,1
TX6735,Books,city,5,42.93,yes,0,1
TX7125,Books,city,4,42.27,yes,0,0
TX5439,Beauty,city,3,32.23,yes,8,1
TX7993,Fashion,rural,6,64.81,yes,0,1
TX9325,Sports,city,5,61.54,yes,4,0
TX252,Home,city,3,43.83,no,0,0
TX8093,Home,city,6,43.32,no,0,1
TX3176,Books,rural,6,51.71,no,4,1
TX4870,Fashion,rural,2,40.46,no,0,0
TX8269,Sports,city,5,43.73,no,4,0
TX4082,Fashion,rural,3,43.38,no,0,0
TX8276,Sports,city,3,80.92,no,0,0
TX4693,Fashion,rural,3,62.21,yes,0,0
TX8154,Books,rural,2,61.03,yes,5,1
TX9097,Fashion,rural,5,64.82,yes,0,0
TX373,Books,city,5,41.42,yes,0,0
TX9132,Fashion,rural,2,63.42,yes,0,1
TX2583,Home,city,4,44.01,no,0,0
TX7765,Home,city,6,44.22,no,0,0
TX4252,Sports,city,3,49.82,yes,5,0
TX5550,Home,rural,5,63.7,yes,7,0
TX202,Home,city,6,58.34,yes,0,0
TX4185,Books,city,5,29.46,yes,1,0
TX4688,Fashion,rural,2,62.81,yes,0,0
TX5563,Books,city,1,42.77,yes,0,0
TX8056,Sports,city,3,40.68,yes,6,0
TX490,Fashion,rural,3,40.79,no,0,1
TX8781,Books,city,5,32.91,yes,1,1
TX5871,Fashion,rural,5,44.38,no,0,0
TX4134,Books,city,6,42.41,yes,0,0
TX553,Fashion,rural,4,40.59,no,0,0
TX6171,Home,city,6,49.14,yes,1,0
TX7657,Electronics,rural,4,52.39,no,2,0
TX2860,Home,rural,6,49.53,yes,8,0
TX4138,Home,city,6,42.0,no,0,1
TX4576,Home,city,4,62.73,yes,0,0
TX7650,Fashion,rural,3,42.34,no,0,1
TX1776,Home,city,6,39.45,no,0,0
TX2853,Beauty,city,6,51.19,no,4,0
TX2885,Electronics,rural,6,69.46,no,0,0
TX415,Electronics,rural,6,70.58,no,0,1
TX6271,Fashion,rural,5,53.41,yes,1,0
TX5548,Books,city,4,42.2,yes,0,1
TX9504,Electronics,rural,4,41.81,no,3,0
TX2494,Books,city,4,42.39,yes,0,0
TX8204,Home,rural,5,60.92,no,5,0
TX3007,Books,city,6,40.07,yes,0,0
TX8104,Home,city,3,63.82,yes,0,0
TX2703,Sports,city,5,42.0,no,4,1
TX1417,Fashion,rural,5,59.97,yes,0,1
TX2031,Sports,city,3,53.18,yes,5,1
TX6617,Home,city,6,52.09,yes,1,0
TX6177,Home,city,5,60.95,yes,0,1
TX8078,Beauty,city,5,42.68,yes,7,0
TX641,Home,rural,2,43.1,no,7,0
TX1334,Home,city,5,64.35,yes,0,0
TX5630,Electronics,city,5,22.36,yes,0,0
TX3788,Beauty,city,3,51.1,no,4,0
TX1880,Books,city,2,40.89,yes,0,1
TX408,Home,city,3,50.91,yes,1,0
TX1513,Books,rural,4,51.46,no,4,0
TX4188,Home,city,4,39.29,no,0,0
TX2396,Electronics,rural,5,52.45,no,2,1
TX6980,Sports,city,6,62.47,yes,4,0
TX8274,Home,city,5,63.75,yes,0,0
TX633,Fashion,rural,2,42.33,no,0,0
TX1877,Fashion,rural,5,42.89,yes,2,0
TX7152,Sports,city,5,63.45,yes,4,0
TX414,Fashion,rural,4,41.56,no,0,1
TX357,Electronics,rural,6,52.62,yes,4,0
TX5257,Home,city,4,61.21,yes,0,0
TX1727,Books,city,4,33.74,yes,1,1
TX7323,Fashion,rural,4,63.92,yes,0,0
TX3829,Fashion,rural,2,41.63,no,0,1
TX8509,Home,city,2,40.53,no,0,0
TX8814,Home,city,4,42.52,no,0,0
TX8447,Home,city,5,60.36,yes,0,0
TX4096,Fashion,rural,6,59.85,yes,0,0
TX6837,Home,city,4,44.28,yes,2,0
TX9473,Electronics,rural,4,68.85,yes,2,1
TX8699,Electronics,rural,3,50.04,no,2,0
TX6204,Sports,city,6,39.18,no,4,0
TX8494,Books,rural,6,54.39,no,4,0
TX9279,Fashion,rural,3,52.68,yes,1,1
TX2966,Books,city,6,41.41,yes,0,0
TX200,Books,city,5,40.02,yes,0,0
TX2075,Home,city,5,40.58,no,0,0
TX3610,Home,city,5,53.81,yes,1,1
TX4298,Fashion,rural,4,62.38,yes,0,0
TX5868,Books,city,5,43.63,yes,0,0
TX6007,Books,city,6,40.75,yes,0,0
TX5795,Home,city,3,61.85,yes,0,0
TX9316,Home,city,5,43.44,no,0,1
TX4755,Home,city,5,60.32,yes,0,0
TX9246,Home,city,5,44.24,no,0,0
TX5256,Fashion,rural,4,44.08,no,0,0
TX1475,Home,city,2,60.49,yes,0,0
TX2433,Home,city,6,41.09,no,0,1
TX7320,Home,city,4,63.87,yes,0,0
TX3271,Fashion,rural,6,42.12,no,0,0
TX9639,Electronics,rural,1,49.23,yes,4,0
TX8549,Fashion,rural,4,44.56,no,0,1
TX9612,Home,city,2,41.53,no,0,0
TX6189,Home,city,1,43.88,no,0,0
TX4999,Sports,city,5,54.18,yes,5,0
TX3809,Fashion,rural,5,63.91,yes,0,0
TX4855,Electronics,rural,5,54.86,no,2,1
TX5107,Books,rural,2,43.2,yes,7,0
TX1517,Electronics,rural,6,72.07,no,0,0
TX108,Sports,city,6,55.48,no,3,0
TX8987,Home,city,6,45.29,no,0,1
TX4126,Fashion,rural,5,64.92,yes,0,0
TX5543,Sports,city,5,24.25,yes,8,0
TX6226,Home,city,2,64.79,yes,0,0
TX6968,Home,rural,5,54.72,yes,8,0
TX1780,Electronics,rural,4,64.83,yes,3,0
TX4190,Home,rural,5,74.08,yes,6,0
TX209,Home,rural,1,53.37,no,6,0
TX9860,Home,city,6,42.93,no,0,0
TX5953,Home,city,6,44.52,no,0,1
TX9353,Electronics,rural,5,75.04,no,0,0
TX8063,Home,city,5,46.09,yes,2,0
TX5300,Fashion,rural,5,46.02,no,0,0
TX8136,Fashion,rural,5,53.86,yes,1,0
TX5942,Home,city,3,46.73,no,0,0
TX6060,Fashion,rural,5,62.99,yes,0,0
TX9539,Fashion,rural,6,64.27,yes,0,0
TX6905,Books,city,2,46.06,yes,0,0
TX5653,Electronics,rural,5,74.13,no,0,1
TX6677,Fashion,rural,5,44.29,yes,2,0
TX2746,Fashion,rural,3,41.55,no,0,1
TX8436,Home,city,1,44.85,no,0,0
TX8084,Fashion,rural,6,62.94,yes,0,0
TX8890,Fashion,rural,5,44.91,yes,2,0
TX2030,Home,city,4,45.68,no,0,0
TX646,Home,city,4,45.59,no,0,0
TX6090,Books,rural,6,45.44,yes,7,0
TX5876,Books,city,6,45.24,yes,0,0
TX7870,Electronics,rural,2,64.79,no,1,0
TX9600,Books,city,4,45.23,yes,0,0
TX9512,Home,city,3,63.58,yes,0,0
TX695,Electronics,rural,2,62.18,no,1,1
TX4650,Electronics,rural,1,54.69,no,2,1
TX2724,Home,city,5,44.64,no,0,1
TX4097,Home,city,2,43.91,no,0,1
TX7688,Books,city,6,43.77,yes,0,0
TX2207,Fashion,rural,5,65.41,yes,0,0
TX3804,Home,city,4,43.72,no,0,1
TX7302,Home,city,4,64.78,yes,0,0
TX4327,Home,city,5,64.76,yes,0,0
TX405,Electronics,rural,6,44.56,no,3,0
TX653,Home,city,5,63.95,yes,0,0
TX3895,Fashion,rural,3,65.06,yes,0,0
TX6044,Books,rural,1,63.51,no,3,0
TX7068,Books,rural,6,34.15,no,6,1
TX118,Beauty,city,6,24.86,no,7,1
TX4328,Electronics,rural,5,52.52,no,2,0
TX1571,Books,city,6,44.76,yes,0,0
TX9996,Home,city,2,55.62,yes,1,1
TX9864,Books,city,6,35.31,yes,1,0
TX2388,Fashion,rural,5,45.36,no,0,0
TX3339,Books,city,2,44.05,yes,0,0
TX4677,Sports,city,5,44.8,no,4,0
TX751,Electronics,rural,4,43.11,no,3,0
TX2630,Home,city,5,45.07,no,0,0
TX8737,Books,rural,4,63.26,no,3,1
TX5987,Books,city,5,47.82,yes,0,0
TX527,Electronics,city,6,24.38,yes,0,0
TX3943,Electronics,city,3,24.91,yes,0,1
TX2583,Home,city,4,44.11,no,0,1
TX632,Fashion,rural,4,45.95,no,0,0
TX9976,Fashion,rural,1,44.38,no,0,1
TX6341,Electronics,rural,5,73.29,no,0,0
TX8081,Fashion,rural,5,56.77,yes,1,0
TX282,Fashion,rural,6,44.81,no,0,1
TX536,Beauty,city,4,64.17,yes,5,0
TX3190,Sports,city,6,32.25,no,5,0
TX6349,Fashion,rural,4,46.94,no,0,0
TX7305,Fashion,rural,6,45.91,no,0,0
TX644,Books,city,6,48.4,yes,0,0
TX6025,Fashion,rural,6,62.74,yes,0,0
TX4867,Sports,rural,2,53.6,no,10,0
TX4700,Beauty,city,5,46.62,yes,7,1
TX6268,Sports,city,1,33.64,yes,7,0
TX4945,Fashion,rural,5,64.03,yes,0,0
TX5020,Sports,city,4,34.68,no,5,0
TX6578,Home,city,6,65.7,yes,0,0
TX5861,Home,city,5,47.2,no,0,0
TX7876,Fashion,rural,5,45.37,no,0,1
TX3110,Fashion,rural,6,67.26,yes,0,0
TX3458,Books,rural,6,64.68,no,3,1
TX1649,Home,city,4,63.64,yes,0,0
TX2851,Fashion,rural,4,44.99,no,0,0
TX7199,Electronics,rural,4,44.72,yes,5,1
TX4742,Beauty,city,6,64.38,no,3,0
TX8206,Home,city,4,46.53,no,0,0
TX3184,Home,city,4,55.88,yes,1,0
TX646,Books,city,4,45.39,yes,0,1
TX3255,Home,rural,6,64.01,no,5,1
TX2716,Fashion,rural,6,45.1,yes,2,0
TX9847,Fashion,rural,3,45.31,yes,2,1
TX1613,Electronics,rural,6,62.24,yes,3,0
TX4391,Sports,city,4,43.31,yes,6,0
TX9242,Sports,city,5,64.07,no,2,1
TX6397,Home,city,6,43.45,no,0,0
TX6854,Books,city,1,41.97,yes,0,0
TX5689,Books,rural,5,44.95,no,5,0
TX9038,Electronics,rural,5,42.97,no,3,0
TX6117,Books,rural,1,53.91,no,4,0
TX9730,Fashion,rural,4,45.7,yes,2,0
TX7831,Home,rural,6,46.95,no,7,0
TX4898,Books,rural,6,41.68,yes,7,0
TX1922,Fashion,rural,1,56.95,yes,1,0
TX3271,Fashion,rural,6,44.18,no,0,0
TX5375,Books,city,6,45.28,yes,0,1
TX6248,Home,city,6,66.5,yes,0,0
TX8806,Books,rural,6,54.32,yes,6,0
TX6309,Books,city,5,46.61,yes,0,1
TX2885,Home,city,6,63.07,yes,0,0
TX277,Electronics,rural,5,64.91,yes,3,1
TX301,Books,city,5,44.18,yes,0,0
TX7680,Home,city,4,44.71,no,0,0
TX4220,Home,city,6,64.39,yes,0,0
TX8844,Beauty,city,6,53.59,yes,6,1
TX8271,Home,city,5,52.72,yes,1,1
TX1744,Electronics,rural,2,46.86,yes,5,0
TX6340,Fashion,rural,4,44.23,no,0,0
TX3068,Sports,city,3,54.71,yes,5,0
TX2494,Home,city,4,44.85,no,0,0
TX2114,Fashion,rural,6,32.55,yes,3,1
TX2814,Electronics,rural,4,54.04,yes,4,0
TX4682,Electronics,rural,2,65.25,no,1,1
TX7772,Books,city,1,37.61,yes,1,0
TX1455,Fashion,rural,6,42.72,no,0,0
TX3893,Home,city,5,45.63,no,0,0
TX6473,Books,city,2,43.02,yes,0,1
TX325,Books,rural,1,64.24,no,3,0
TX9293,Fashion,rural,2,42.25,no,0,0
TX670,Books,city,5,45.18,yes,0,0
TX3525,Sports,city,5,45.0,no,4,1
TX7186,Fashion,rural,5,64.68,yes,0,0
TX5900,Fashion,rural,6,43.97,no,0,0
TX8058,Books,city,4,46.66,yes,0,0
TX1517,Home,city,6,64.04,yes,0,1
TX2554,Electronics,rural,5,44.75,no,3,0
TX5874,Fashion,rural,3,43.0,no,0,0
TX9483,Books,city,6,44.28,yes,0,0
TX121,Home,city,6,45.64,yes,2,0
