CustomerId,Gender,Age,IsActiveMember,Purchased
15696373,Female,44,0,1
15786617,Male,34,0,0
15657449,Male,25,0,0
15672594,Female,60,0,1
15714240,Male,74,0,0
15782144,Female,34,1,0
15665008,Female,26,1,0
15581733,Female,28,0,0
15751392,Female,57,0,1
15785815,Male,31,1,0
15664214,Male,33,0,0
15579996,Female,25,0,0
15675252,Female,39,1,0
15579617,Female,51,1,1
15593976,Female,31,0,1
15716041,Male,39,1,0
15654489,Female,38,1,0
15736302,Male,48,1,0
15805909,Male,28,0,0
15572762,Female,50,0,0
15724632,Female,41,1,0
15670416,Female,43,1,0
15749528,Male,58,1,0
15578783,Male,35,1,0
15580719,Female,23,1,0
15656293,Male,35,0,0
15691875,Female,39,0,0
15596870,Male,54,0,1
15780770,Male,31,1,0
15751491,Male,50,0,1
15706200,Male,41,0,0
15808674,Female,45,1,1
15641411,Female,23,1,0
15764661,Male,33,0,0
15689492,Male,41,1,0
15602405,Female,38,0,0
15610271,Female,42,0,0
15791780,Female,48,1,1
15589147,Male,61,1,0
15756975,Female,35,1,0
15729582,Male,48,0,0
15742971,Female,44,0,0
15568046,Male,24,0,0
15694890,Male,38,0,0
15736963,Male,43,1,0
15646490,Male,42,1,0
15607314,Male,53,0,1
15576745,Male,48,1,0
15669606,Male,33,0,0
15737832,Male,45,0,1
15681990,Male,24,0,0
15758050,Male,37,0,0
15787848,Male,30,0,0
15713594,Female,32,0,0
15588186,Male,45,0,0
15786739,Male,37,1,0
15699467,Female,41,0,0
15680706,Male,48,0,1
15645717,Male,62,1,0
15748597,Male,56,1,1
15773709,Male,35,1,0
15629787,Male,27,0,0
15661007,Male,33,0,0
15686812,Female,44,1,0
15754113,Female,35,1,0
15749489,Female,22,0,0
15574352,Male,43,1,0
15701281,Male,27,1,0
15811985,Male,44,0,0
15713505,Male,31,1,0
15685653,Female,40,0,0
15758831,Male,39,0,0
15618774,Male,54,0,1
15764448,Male,35,0,0
15611024,Female,23,1,0
15738220,Male,38,0,0
15805764,Male,18,1,0
15580487,Male,38,1,0
15675787,Male,26,0,0
15583580,Female,35,0,1
15780654,Female,33,1,0
15695034,Female,44,0,0
15805671,Male,32,1,0
15790658,Male,42,1,0
15578648,Male,49,0,0
15734987,Female,43,0,0
15721740,Male,50,1,0
15641822,Female,19,1,0
15765650,Male,40,0,0
15788556,Female,42,1,1
15576550,Female,38,0,1
15622230,Female,35,1,0
15653937,Female,53,0,1
15743538,Female,31,0,0
15591740,Female,54,1,1
15650086,Male,43,0,0
15718773,Female,32,0,0
15615140,Male,36,1,0
15644361,Female,40,0,1
15774536,Female,32,0,0
15618661,Male,30,1,0
15605020,Male,45,0,1
15762134,Male,59,1,0
15685279,Female,57,1,0
15582849,Female,51,1,1
15655410,Male,49,0,1
15649129,Male,32,0,0
15702380,Male,64,1,0
15759067,Female,37,1,1
15683027,Male,29,1,0
15597487,Female,35,1,0
15763256,Female,64,0,1
15620111,Male,54,0,0
15623053,Male,40,0,0
15595592,Female,59,0,1
15740072,Female,37,1,0
15778005,Female,39,0,1
15583278,Female,36,1,0
15601263,Female,48,0,0
15709222,Male,34,1,0
15713949,Male,40,0,0
15717706,Female,32,1,0
15756071,Male,34,1,0
15696564,Male,38,1,0
15657637,Female,36,0,0
15755863,Female,49,1,0
15719858,Female,38,1,0
15688876,Male,39,1,0
15698528,Female,31,1,1
15770345,Female,31,1,0
15761506,Male,19,0,0
15716619,Female,36,1,0
15788367,Male,44,1,0
15709451,Female,35,1,0
15640421,Female,35,1,0
15580068,Male,35,1,0
15677123,Male,37,1,0
15619801,Female,33,1,0
15582246,Female,45,1,0
15711843,Male,40,0,1
15680046,Male,36,0,0
15804131,Female,53,0,1
15722611,Female,53,1,0
15729224,Female,37,0,0
15811588,Female,53,0,1
15702138,Female,22,0,0
15749799,Female,34,1,0
15752885,Male,42,1,0
15674932,Female,44,0,0
15743828,Male,41,1,1
15642022,Male,34,0,0
15746461,Male,35,0,0
15809991,Male,19,1,0
15787322,Female,41,1,0
15575498,Female,39,0,0
15691387,Male,29,1,0
15765457,Male,35,1,0
15666173,Female,32,1,0
15627377,Male,41,1,0
15656683,Male,52,0,1
15679810,Male,39,0,0
15606310,Male,71,1,0
15756871,Male,39,0,0
15610002,Male,41,1,0
15567802,Female,34,0,0
15745452,Male,41,0,0
15617252,Female,33,0,0
15753248,Male,28,0,0
15610755,Female,33,1,0
15662238,Male,37,0,0
15799186,Male,38,0,0
15686941,Female,26,0,0
15601172,Male,31,0,0
15723858,Male,39,1,0
15615896,Male,39,0,0
15737647,Female,77,0,0
15582841,Male,29,1,0
15760090,Male,28,1,0
15588587,Female,36,1,0
15683157,Male,26,1,0
15694209,Female,32,1,0
15655875,Female,33,0,0
15805704,Female,32,1,1
15744789,Female,32,0,0
15799357,Male,35,0,0
15726153,Male,31,1,0
15713346,Male,24,1,0
15665053,Male,52,1,1
15592379,Female,42,0,0
15692599,Male,34,0,0
15620758,Male,30,0,0
15637428,Male,35,0,0
15808389,Female,79,1,0
15807003,Male,32,0,0
15702912,Female,35,0,1
15590623,Male,34,1,0
15728078,Male,26,1,0
15708256,Male,28,0,0
15582335,Female,40,0,0
15649150,Female,53,0,1
15691647,Female,35,1,0
15668270,Female,44,1,1
15624820,Male,56,0,1
15736254,Male,29,0,0
15720814,Female,36,0,0
15642997,Female,36,1,0
15693200,Female,36,0,0
15624596,Female,23,1,0
15807167,Male,42,1,0
15660301,Male,70,1,0
15593094,Male,27,0,1
15618239,Female,48,0,0
15574137,Male,35,1,0
15614740,Female,41,1,0
15574071,Male,23,1,0
15671148,Male,33,0,0
15721921,Male,44,1,0
15717995,Male,27,1,0
15632050,Female,41,0,0
15647111,Female,22,1,0
15759991,Male,36,0,0
15790204,Female,22,0,1
15686780,Female,55,1,0
15640491,Female,33,0,0
15783225,Male,54,0,1
15734438,Female,29,0,0
15688760,Female,37,1,0
15768124,Female,34,0,0
15661330,Male,37,1,0
15781272,Male,50,1,1
15573888,Female,43,0,1
15575858,Male,40,0,0
15645937,Male,32,0,0
15702337,Male,37,1,0
15764537,Male,43,0,0
15619616,Female,33,0,0
15585133,Female,27,0,0
15573971,Male,44,0,0
15579433,Male,29,0,0
15777045,Female,44,0,1
15611580,Male,33,0,0
15614778,Male,31,0,0
15771750,Female,36,0,0
15593280,Male,43,1,0
15569274,Male,49,0,1
15654408,Male,41,0,0
15657468,Female,53,0,0
15614213,Male,37,0,0
15589869,Male,49,1,0
15693205,Female,41,1,1
15797113,Female,34,0,0
15676958,Male,34,1,0
15739592,Female,51,0,1
15656263,Male,29,0,0
15636872,Female,32,0,0
15589435,Male,31,1,0
15640464,Male,41,1,0
15723851,Male,40,0,0
15722122,Female,40,1,0
15696852,Female,32,1,1
15634936,Male,41,1,0
15575935,Male,59,1,1
15634491,Male,30,1,0
15628530,Male,42,0,0
15678720,Female,44,1,0
15627999,Male,30,0,0
15571244,Female,33,1,0
15739931,Male,34,1,0
15806256,Male,48,0,1
15787258,Female,29,0,0
15706463,Female,36,1,0
15691004,Male,37,1,1
15792228,Male,60,0,1
15733447,Female,51,1,1
15679062,Female,47,1,0
15594409,Male,45,1,0
15613816,Female,39,1,0
15681991,Male,32,0,0
15796074,Female,36,0,1
15625941,Female,50,1,0
15615016,Male,33,1,0
15748414,Female,33,0,1
15751203,Male,26,1,1
15662658,Male,34,0,0
15574868,Male,36,0,0
15790282,Male,58,1,0
15762927,Female,36,0,0
15803456,Female,40,0,1
15771857,Male,39,1,0
15700601,Male,34,1,0
15569670,Male,30,1,0
15772341,Male,81,1,0
15661548,Female,29,0,0
15787597,Female,31,1,0
15806913,Female,54,1,0
15804862,Male,43,0,0
15792986,Male,24,0,1
15625632,Male,36,1,0
15727703,Male,34,0,0
15606273,Male,37,0,1
15799652,Female,38,0,0
15715047,Male,43,0,1
15784687,Male,36,0,0
15615322,Male,43,1,0
15722072,Male,53,1,0
15646784,Female,31,1,0
15644692,Female,47,1,1
15670354,Female,62,1,0
15716357,Female,39,1,0
15786717,Male,36,0,0
15771383,Female,45,0,0
15649793,Male,20,0,0
15731543,Male,58,1,0
15684516,Male,34,0,0
15677249,Male,42,1,0
15581525,Male,33,0,0
15628420,Male,33,0,0
15600478,Male,39,0,0
15594502,Male,37,0,0
15784361,Female,46,1,0
15767626,Male,42,1,0
15632521,Male,45,0,0
15665088,Female,42,1,0
15652084,Male,40,1,0
15574761,Female,41,0,1
15729515,Male,36,1,0
15682070,Male,64,1,0
15743817,Male,40,0,1
15572158,Male,41,0,0
15584477,Female,35,1,0
15614893,Male,38,1,0
15665963,Male,30,1,0
15612524,Male,41,0,0
15596962,Female,24,1,0
15744942,Female,55,1,1
15573278,Male,39,0,0
15717056,Female,25,0,0
15795881,Male,35,1,0
15758939,Male,35,1,0
15792250,Female,45,1,0
15740406,Male,38,0,1
15768137,Female,23,0,1
15569120,Male,30,1,0
15723721,Male,30,0,0
15777122,Female,31,1,0
15742681,Male,26,1,0
15582090,Female,36,0,0
15711254,Female,35,0,0
15775067,Male,47,1,1
15602851,Male,40,0,0
15802857,Female,33,1,0
15701175,Female,33,1,0
15783019,Female,62,0,1
15728912,Female,44,0,0
15585580,Female,52,1,1
15583480,Female,36,1,0
15620341,Male,44,0,0
15613886,Male,43,0,1
15792916,Female,40,1,0
15710408,Female,38,1,0
15598695,Female,68,1,0
15649354,Male,35,1,0
15737556,Male,43,1,1
15671610,Male,36,1,0
15625092,Female,57,0,1
15741032,Male,48,1,0
15750014,Female,37,1,0
15784761,Female,46,1,1
15768359,Male,36,0,0
15805769,Male,33,0,0
15719508,Male,49,1,1
15609011,Male,47,0,1
15703106,Male,40,1,0
15626795,Female,40,0,1
15773731,Female,35,0,0
15756196,Male,50,1,0
15687903,Female,29,0,0
15777599,Male,34,1,0
15754577,Female,51,0,1
15584113,Female,53,1,1
15669589,Female,68,1,1
15632793,Female,29,1,0
15711130,Male,45,0,0
15615254,Male,40,0,0
15720583,Female,44,1,1
15780432,Male,37,0,1
15673223,Male,44,0,0
15807989,Male,37,1,0
15761168,Female,38,0,1
15651272,Male,38,1,0
15812832,Male,33,0,0
15680517,Female,34,1,1
15750569,Female,46,0,0
15690743,Female,61,1,1
15627741,Female,29,1,0
15712121,Male,34,0,0
15805429,Male,59,1,0
15814923,Male,38,1,0
15589230,Female,63,1,0
15775490,Female,38,0,0
15749727,Male,50,1,0
15619238,Male,29,0,0
15593468,Female,33,1,0
15718454,Female,44,0,0
15789498,Male,30,0,0
15744691,Female,29,0,0
15708289,Male,25,0,0
15790412,Male,26,1,0
15741416,Male,42,1,0
15598894,Male,38,0,0
15663294,Male,32,1,0
15572728,Male,36,0,0
15706729,Male,38,1,0
15674433,Female,28,0,0
15641170,Male,36,0,0
15806284,Male,31,1,0
15690958,Male,23,1,0
15606386,Female,46,0,1
15682322,Male,37,1,0
15579915,Male,29,0,0
15681928,Female,35,0,0
15734005,Female,42,0,0
15650432,Male,41,1,0
15592578,Female,41,0,0
15671243,Female,47,0,0
15775709,Female,27,0,0
15702631,Female,26,1,0
15602282,Female,45,1,1
15717879,Female,79,1,0
15740878,Female,29,1,0
15794468,Female,42,0,0
15773277,Male,35,0,0
15572657,Male,29,1,0
15800295,Male,34,0,0
15672397,Male,38,0,0
15684921,Male,25,1,0
15720676,Female,37,0,0
15731829,Male,34,0,0
15732672,Male,35,1,0
15692406,Male,37,1,0
15764405,Male,29,1,0
15757537,Female,31,1,0
15793307,Female,41,0,1
15660679,Female,38,0,0
15666856,Male,49,1,0
15687372,Male,49,0,1
15667289,Male,50,0,0
15624641,Male,43,0,1
15734610,Male,42,0,1
15631882,Male,45,0,0
15642709,Female,30,0,0
15811026,Male,43,0,0
15596303,Female,39,0,1
15787255,Female,55,1,1
15617166,Male,37,0,0
15742442,Female,46,1,0
15758692,Female,29,0,0
15568238,Male,20,1,0
15730353,Male,29,0,0
15731555,Female,45,0,1
15582404,Female,26,0,0
15721462,Female,58,1,0
15632899,Male,20,0,0
15808526,Female,58,1,1
15694349,Male,44,1,0
15718465,Male,51,0,1
15682995,Female,32,0,0
15584776,Female,37,0,0
15777772,Male,55,1,0
15576156,Female,28,0,0
15646756,Female,33,1,0
15742886,Male,26,1,0
15586135,Female,28,1,0
15616152,Female,47,0,0
15721460,Male,60,0,1
15727317,Female,49,0,1
15649536,Male,38,0,0
15754929,Male,31,0,0
15572051,Male,40,1,0
15668142,Male,37,1,0
15701176,Male,26,0,0
15708422,Female,35,0,0
15655632,Male,27,0,0
15744606,Male,29,1,0
15612140,Female,46,1,0
15656086,Male,54,1,1
15655298,Female,54,1,0
15644796,Female,38,1,1
15726250,Female,38,1,0
15764432,Female,42,0,0
15631721,Male,38,1,0
15707479,Male,40,0,0
15579826,Female,66,0,0
15668104,Male,37,1,0
15641604,Female,55,0,1
15587240,Male,40,1,0
15680767,Female,64,1,0
15601594,Female,51,0,1
15589969,Male,34,1,0
15703728,Male,47,0,1
15617790,Female,29,0,0
15662500,Male,32,0,0
15778526,Female,48,0,0
15670584,Male,31,1,1
15748069,Female,25,1,0
15680597,Male,38,1,0
15628992,Male,32,0,0
15719624,Female,38,0,0
15812767,Male,70,1,0
15689201,Female,49,1,0
15614716,Female,37,1,0
15683618,Female,35,1,0
15799631,Male,36,1,0
15692259,Female,29,0,0
15590966,Female,42,0,0
15656426,Female,42,0,0
15675256,Male,33,1,0
15751185,Female,50,0,0
15789582,Male,55,0,0
15651103,Female,69,1,0
15672299,Male,44,1,0
15772250,Male,46,0,0
15763922,Male,31,0,0
15633870,Female,36,1,0
15624323,Male,36,1,0
15688612,Male,33,0,0
15694644,Female,43,1,0
15587174,Male,29,1,1
15579559,Male,30,1,0
15775430,Male,31,0,0
15623695,Female,31,1,0
15760849,Male,39,1,0
15813095,Male,37,0,0
15705281,Male,38,0,0
15812594,Male,34,0,0
15626322,Female,29,0,0
15723105,Female,28,1,0
15588449,Female,27,1,1
15794849,Male,22,0,0
15620000,Male,34,1,0
15799720,Male,43,1,0
15711287,Female,35,0,0
15613102,Female,31,1,1
15621440,Male,38,1,0
15677146,Female,28,0,0
15801169,Female,39,0,1
15722425,Male,32,0,0
15682421,Female,30,1,1
15691910,Male,30,0,0
15721779,Male,41,0,0
15579548,Male,36,0,0
15681075,Female,58,1,0
15607884,Female,39,1,0
15767757,Female,29,1,0
15791550,Male,27,0,0
15658589,Male,38,1,0
15670822,Female,22,1,0
15629744,Female,71,1,0
15660768,Male,40,0,0
15726310,Female,27,0,0
15641298,Male,42,0,0
15625675,Male,36,0,0
15713354,Female,22,0,1
15633866,Male,30,1,0
15704231,Female,33,1,0
15735400,Male,28,0,0
15632826,Male,38,0,0
15751022,Female,37,1,0
15664737,Female,38,1,0
15681126,Female,38,1,0
15738954,Male,35,0,0
15662263,Male,22,1,0
15621611,Male,55,1,1
15783752,Male,29,1,0
15709474,Female,57,1,1
15701280,Male,24,1,1
15671104,Male,43,1,0
15796434,Male,28,1,0
15781505,Male,20,0,0
15625819,Female,38,0,0
15753174,Male,37,0,1
15654067,Female,29,0,0
15724719,Female,22,0,0
15624695,Female,72,1,0
15718216,Male,43,0,0
15586300,Male,66,1,0
15783349,Male,39,1,0
15725767,Male,23,0,0
15791925,Male,29,1,0
15793585,Male,35,1,0
15576641,Male,40,1,0
15749519,Male,38,0,1
15684960,Female,46,0,1
15591286,Female,49,1,1
15668323,Female,41,0,1
15608528,Female,68,1,1
15645184,Male,29,0,0
15702566,Male,26,1,0
15660840,Male,30,0,0
15750811,Male,44,0,0
15733842,Female,24,0,0
15581526,Male,41,0,0
15662751,Female,40,1,1
15684319,Female,37,0,1
15702190,Male,43,1,0
15588517,Male,38,1,0
15801863,Female,32,1,0
15584271,Male,59,1,0
15700366,Male,39,1,0
15804038,Male,44,1,1
15720820,Female,24,1,0
15743759,Male,39,1,0
15749947,Female,44,1,0
15670496,Female,27,0,0
15746664,Male,20,0,0
15745533,Female,63,0,1
15761497,Female,48,0,1
15628600,Female,31,1,0
15627002,Male,38,1,0
15614635,Male,52,1,0
15731281,Female,35,1,0
15814022,Female,26,0,0
15659194,Male,30,1,0
15745030,Male,41,0,0
15691817,Female,44,0,1
15707488,Female,27,0,0
15784700,Male,31,1,0
15710397,Male,26,0,0
15687648,Male,28,0,0
15732281,Male,34,0,1
15607230,Male,33,1,0
15567630,Male,40,0,1
15587507,Male,47,0,1
15733904,Male,32,0,0
15709511,Male,43,0,0
15579616,Female,42,1,0
15694852,Male,29,1,0
15589924,Female,40,1,0
15799300,Male,31,0,1
15731330,Female,40,1,0
15694129,Female,28,0,1
15620372,Male,31,0,0
15744622,Male,32,0,0
15799815,Female,23,1,0
15759250,Male,51,1,0
15732643,Female,53,1,1
15690540,Female,41,0,0
15803078,Female,38,0,0
15652180,Male,30,1,0
15741195,Male,19,1,0
15743490,Female,56,0,1
15575510,Female,32,1,0
15732610,Female,28,0,0
15602909,Female,41,1,0
15734058,Male,32,1,0
15801788,Female,29,0,0
15702462,Female,44,1,1
15683416,Male,51,1,1
15794187,Male,36,0,0
15792989,Female,71,1,0
15613734,Female,33,1,0
15606177,Male,39,0,0
15636700,Male,39,1,0
15645766,Male,25,1,0
15671345,Female,42,0,0
15652469,Male,27,0,0
15749638,Female,51,1,1
15728706,Female,49,0,1
15735439,Female,31,0,0
15778696,Female,36,0,0
15624744,Male,42,0,1
15584338,Female,40,0,0
15726178,Female,48,0,0
15794939,Female,72,1,0
15788068,Male,45,0,1
15572956,Male,36,1,0
15780386,Male,40,0,0
15791114,Male,37,0,0
15708046,Male,31,0,0
15719779,Male,25,0,0
15591550,Male,36,0,0
15639368,Male,25,0,0
15699830,Female,40,1,0
15569264,Male,32,1,0
15595158,Male,31,1,0
15599126,Female,43,1,1
15650575,Female,59,1,1
15641490,Female,25,0,0
15680234,Male,27,0,0
15592230,Male,41,1,0
15626212,Male,29,1,0
15700627,Female,46,0,1
15782641,Female,29,0,0
15784445,Male,33,0,0
15813681,Male,24,1,0
15596649,Female,39,0,0
15700460,Female,55,1,1
15724076,Female,57,0,1
15784000,Female,34,0,1
15733966,Female,55,1,1
15612667,Male,42,0,0
15654025,Female,51,0,0
15589431,Male,47,1,0
15578238,Male,47,0,0
15566269,Male,25,0,0
15639217,Male,34,0,0
15688644,Male,31,0,0
15662426,Male,32,1,1
15720511,Male,41,0,1
15567246,Male,32,1,0
15647965,Female,57,1,1
15679048,Male,41,1,0
15675749,Female,23,1,0
15782181,Male,35,0,1
15795738,Male,31,1,0
15773751,Female,29,0,0
15655436,Male,47,1,1
15691396,Male,31,1,0
15796958,Male,39,0,0
15801832,Male,42,1,1
15661349,Male,35,0,0
15719265,Male,46,0,0
15779985,Female,37,1,0
15663410,Male,51,1,1
15704144,Male,33,1,0
15774104,Male,39,1,0
15812230,Female,42,1,0
15742848,Male,41,1,0
15745326,Female,62,0,1
15674541,Male,52,0,1
15728564,Male,41,1,1
15580701,Male,33,0,1
15688973,Female,39,1,0
15709412,Male,30,1,0
15607753,Female,23,1,0
15705352,Male,38,1,0
15602500,Male,38,1,0
15672437,Male,72,1,0
15720968,Male,27,0,0
15730796,Female,21,1,0
15768219,Male,36,0,0
15663883,Male,32,1,0
15589296,Female,40,1,0
15586425,Male,28,1,0
15679813,Male,28,0,0
15681410,Female,36,1,1
15668283,Male,48,0,1
15624072,Male,22,0,0
15669664,Male,54,0,1
15682728,Female,32,0,0
15573851,Female,38,0,1
15733661,Female,27,0,0
15710012,Male,44,0,1
15763327,Male,32,1,0
15668853,Female,44,1,0
15639303,Male,48,1,0
15691011,Male,42,1,0
15638513,Female,40,0,0
15648933,Male,44,1,1
15628904,Male,35,1,0
15644788,Female,30,0,0
15598161,Male,47,0,0
15745624,Male,37,0,0
15733169,Male,22,1,0
15801417,Male,37,1,0
15592707,Female,64,1,0
15593954,Female,47,0,0
15714431,Male,37,1,0
15638257,Female,54,1,0
15690939,Male,28,1,0
15723613,Female,28,0,0
15813640,Female,40,0,0
15707322,Female,48,0,1
15588918,Female,42,0,0
15600357,Female,40,0,0
15747014,Female,28,1,0
15809830,Male,50,1,0
15662245,Male,32,1,0
15651075,Male,35,1,0
15594456,Female,56,1,1
15583462,Male,28,1,0
15757661,Female,39,0,0
15729117,Female,31,1,0
15749671,Male,35,1,0
15566253,Male,44,0,1
15595153,Female,44,0,0
15698572,Female,36,0,0
15674149,Male,36,1,0
15623082,Female,35,0,0
15797905,Female,48,0,0
15746028,Female,24,0,0
15582951,Female,25,0,0
15616471,Male,51,1,0
15641575,Male,37,0,0
15638803,Female,32,0,0
15808283,Female,33,0,0
15811200,Female,34,0,0
15733476,Male,30,1,0
15633274,Male,34,0,0
15582168,Female,61,0,0
15807269,Male,43,0,1
15602979,Male,29,0,0
15660417,Female,43,0,1
15590199,Male,28,1,0
15641794,Male,33,1,0
15779174,Female,36,1,0
15785547,Male,28,0,0
15795124,Male,50,1,0
15718912,Female,44,1,1
15592028,Female,46,1,0
15580227,Male,33,0,0
15657830,Male,43,0,0
15798256,Female,45,0,1
15643819,Female,25,0,0
15754301,Male,39,0,0
15726855,Female,45,0,1
15755225,Male,34,0,0
15725221,Male,62,1,0
15789055,Male,35,0,0
15617507,Female,36,0,0
15668894,Male,41,1,0
15589563,Male,31,0,0
15693162,Female,29,0,0
15750099,Female,36,0,0
15795540,Female,36,1,0
15794941,Female,41,0,0
15611848,Male,32,1,0
15581237,Male,33,1,0
15738150,Male,45,1,0
15678571,Male,21,0,0
15736124,Male,25,1,0
15623202,Female,39,0,1
15804201,Male,42,1,0
15596863,Female,38,1,0
15696277,Female,34,0,0
15748608,Male,42,1,0
15723864,Male,47,0,1
15802390,Female,34,1,0
15774336,Male,44,1,0
15648766,Male,35,0,0
15659094,Female,34,0,0
15606397,Female,44,1,1
15642619,Male,46,0,0
15666032,Male,28,0,0
15595842,Male,45,0,1
15753837,Male,38,1,0
15783882,Female,41,1,0
15799790,Male,35,1,0
15628155,Female,35,1,0
15703778,Male,33,1,0
15722322,Female,78,1,0
15639278,Female,36,1,1
15568487,Male,35,1,0
15682084,Male,31,0,0
15642821,Female,48,0,1
15601387,Male,35,0,0
15642515,Female,42,1,0
15710421,Female,36,0,0
15726774,Male,35,0,0
15649078,Female,27,1,0
15641877,Male,47,1,0
15796496,Female,31,0,0
15815690,Female,40,1,0
15631739,Male,24,1,0
15625584,Male,32,0,0
15802466,Female,53,1,0
15697028,Male,34,1,0
15575759,Female,40,0,1
15567442,Female,75,1,0
15746805,Male,33,0,0
15636330,Female,48,0,1
15714970,Male,32,0,0
15653784,Male,37,1,0
15693543,Female,33,1,0
15773283,Male,65,0,1
15742534,Female,28,1,0
15569878,Male,37,1,0
15729454,Male,33,0,0
15578375,Male,39,0,0
15785559,Male,43,0,1
15649414,Female,61,1,0
15701605,Male,37,0,0
15686696,Female,37,0,0
15625586,Male,35,1,0
15654975,Female,53,1,0
15782993,Male,51,1,0
15774382,Male,49,1,0
15689602,Male,38,1,0
15756155,Male,32,1,0
15812647,Male,34,0,0
15736043,Male,34,1,0
15696744,Female,31,0,0
15602572,Male,33,1,0
15674765,Male,44,0,0
15678725,Female,29,1,0
15694444,Female,32,0,1
15795878,Male,45,1,0
15735346,Female,41,1,0
15687094,Female,28,0,0
15790067,Male,39,0,0
15605742,Male,43,0,1
15566740,Male,51,1,0
15664897,Female,35,1,1
15585777,Male,38,1,0
15650864,Male,42,0,0
15806709,Male,33,0,0
15633818,Male,32,0,0
15713845,Male,38,0,1
15639662,Male,38,0,0
15567013,Male,33,0,0
15777784,Female,44,1,0
15800251,Female,26,0,0
15651315,Male,41,0,0
15651450,Male,31,1,0
15784218,Male,38,1,0
15572398,Female,39,1,0
15707962,Male,40,0,0
15705663,Female,39,1,0
15645355,Male,34,1,1
15729557,Male,36,0,1
15631436,Male,35,0,0
15583073,Female,56,1,1
15614361,Male,42,1,0
15724684,Male,46,0,0
15700083,Male,39,0,0
15636541,Male,35,1,0
15796015,Male,42,1,0
15787222,Male,28,1,0
15594270,Male,38,1,0
15701524,Male,36,0,0
15645847,Male,35,0,1
15708867,Female,38,0,1
15613140,Male,34,1,0
15628893,Male,29,0,0
15764073,Female,36,1,0
15782879,Male,40,1,0
15635964,Male,65,0,1
15726087,Female,62,1,0
15726313,Female,50,0,0
15578073,Male,22,0,0
15786249,Male,30,0,0
15812850,Male,67,1,0
15596972,Male,38,0,0
15620579,Female,31,1,0
15768270,Female,31,0,0
15656597,Male,38,1,0
15699446,Female,25,1,0
15615004,Female,37,1,0
15704771,Female,35,1,0
15588372,Female,37,0,1
15681439,Male,25,0,0
15607509,Male,38,0,0
15670343,Male,19,0,0
15597968,Male,50,0,1
15658432,Male,40,1,0
15616431,Male,33,1,0
15796957,Male,35,1,1
15815552,Female,42,1,0
15631871,Female,57,1,0
15635870,Female,50,1,1
15596713,Male,37,1,0
15684211,Female,44,0,0
15760521,Female,50,1,0
15608408,Male,39,0,0
15804721,Male,49,0,0
15730272,Male,58,1,0
15741988,Female,52,0,1
15771728,Male,41,0,0
15605113,Female,27,1,0
15661945,Female,40,0,0
15783816,Female,28,0,0
15721207,Male,42,0,0
15764072,Female,31,1,0
15689412,Female,32,0,0
15798385,Female,46,1,0
15775339,Female,29,0,0
15585256,Male,26,1,0
15797329,Male,43,0,1
15780220,Male,38,1,0
15648951,Male,41,1,0
15752409,Male,31,0,0
15807524,Female,44,0,0
15766649,Male,38,0,0
15696812,Male,42,1,0
15581295,Female,45,0,0
15663234,Female,60,1,0
15741417,Female,35,1,0
15695174,Male,29,1,0
15665168,Female,44,1,0
15601503,Male,28,0,0
15706131,Female,37,0,0
15782758,Male,40,1,0
15591091,Male,44,0,1
15715877,Male,28,0,0
15756918,Female,38,0,0
15746662,Female,27,1,0
15626679,Male,33,1,0
15793343,Female,29,1,0
15576774,Female,38,0,0
15801316,Male,61,1,0
15800514,Female,24,0,1
15662232,Male,42,0,0
15737778,Female,41,0,0
15782096,Female,36,1,1
15783522,Female,37,1,0
15785373,Female,42,0,1
15756272,Female,35,0,1
15615245,Male,19,1,0
15600174,Male,35,1,0
15752956,Male,29,1,0
15644882,Female,36,0,0
15766272,Female,61,1,0
15800620,Female,29,0,0
15569764,Female,41,0,0
15747458,Female,43,1,0
15573171,Male,63,1,1
15736769,Female,27,0,0
15763381,Male,30,1,0
15814430,Male,41,0,1
15638607,Female,52,0,1
15737133,Male,68,1,0
15613945,Female,26,0,0
15659937,Female,40,1,0
15765287,Female,38,0,0
15661723,Male,71,1,1
15766064,Male,33,0,0
15649616,Male,60,1,1
15719017,Female,34,1,0
15720919,Male,42,1,1
15706706,Male,33,1,0
15709653,Male,32,0,0
15805104,Female,73,1,0
15622442,Male,29,0,0
15572801,Male,34,0,0
15767598,Male,28,0,0
15757897,Female,26,1,0
15568104,Female,26,1,0
15763414,Male,32,0,0
15732265,Male,33,0,0
15621974,Female,33,0,0
15803947,Female,30,0,1
15720706,Female,39,1,0
15759290,Male,29,0,0
15651664,Female,61,0,1
15795132,Female,25,0,0
15811565,Female,47,1,1
15713774,Female,46,0,1
15691840,Female,37,1,0
15682021,Male,23,0,0
15612931,Female,50,1,0
15676707,Female,39,0,0
15601383,Male,44,0,0
15662662,Female,30,0,0
15752694,Female,32,1,0
15590683,Female,31,1,0
15773591,Male,46,1,0
15723620,Male,41,1,0
15671779,Male,39,0,0
15672966,Female,64,1,0
15624667,Male,35,1,0
15812888,Male,41,1,1
15724154,Female,49,0,1
15749540,Male,36,0,0
15621063,Female,42,0,0
15661626,Female,45,0,1
15698703,Male,40,1,0
15801431,Female,48,1,0
15649451,Male,25,1,0
15626156,Female,60,1,0
15606158,Female,39,0,0
15589496,Male,34,0,0
15730345,Female,35,1,0
15572038,Male,35,0,1
15643439,Male,47,1,0
